"tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres"
"tt0062181","movie","Rece do góry","Rece do góry",0,1981,"\N",76,"Drama"
"tt0067100","movie","Firecracker","Firecracker",0,1981,"\N",77,"Action,Drama,Thriller"
"tt0072173","movie","Malibu Hot Summer","Malibu Hot Summer",0,1981,"\N",90,"Comedy,Romance"
"tt0073604","movie","Rana: The Legend of Shadow Lake","Rana: The Legend of Shadow Lake",0,1981,"\N",96,"Adventure,Comedy,Horror"
"tt0073706","movie","Shocking Asia","Shocking Asia",0,1981,"\N",94,"Documentary,Horror"
"tt0075187","movie","Six Tickets to Hell","Seis pasajes al infierno",0,1981,"\N",90,"Drama,Horror"
"tt0075816","movie","Chaste and Pure","Casta e pura",0,1981,"\N",88,"Comedy"
"tt0076694","movie","Shaolin Invincibles","Yong zheng ming zhang Shao Lin men",0,1981,"\N",91,"Action"
"tt0076733","movie","Sois belle et tais-toi","Sois belle et tais-toi",0,1981,"\N",115,"Documentary"
"tt0077389","movie","D.F./Distrito Federal","D.F./Distrito Federal",0,1981,"\N",115,"Drama"
"tt0077648","movie","Habibi, amor mío","Habibi, amor mío",0,1981,"\N",95,"Drama,Romance"
"tt0077772","movie","Jing wang shuang xiong","Jing wang shuang xiong",0,1981,"\N",95,"Crime"
"tt0077960","movie","Las muñecas del King Kong","Las muñecas del King Kong",0,1981,"\N",83,"Drama"
"tt0078349","movie","Swan Lake","Sekai meisaku dôwa: Hakuchô no mizûmi",0,1981,"\N",75,"Adventure,Animation,Family"
"tt0078546","movie","Ángela Morante, ¿crimen o suicidio?","Ángela Morante, ¿crimen o suicidio?",0,1981,"\N",98,"Drama,Mystery"
"tt0078751","movie","Alison's Birthday","Alison's Birthday",0,1981,"\N",97,"Horror"
"tt0078871","movie","The Queen of Black Magic","Ratu Ilmu Hitam",0,1981,"\N",90,"Horror"
"tt0078918","movie","The Bushido Blade","The Bushido Blade",0,1981,"\N",104,"Action,Drama,History"
"tt0079181","movie","Fuego en el mar","Fuego en el mar",0,1981,"\N",111,"Drama,Thriller"
"tt0079341","movie","El infierno de todos tan temido","El infierno de todos tan temido",0,1981,"\N",108,"Drama,Thriller"
"tt0079396","movie","Kenn' ich, weiß ich, war ich schon!","Kenn' ich, weiß ich, war ich schon!",0,1981,"\N",84,"Comedy"
"tt0079492","movie","Lovespell","Lovespell",0,1981,"\N",91,"Drama,Fantasy,Romance"
"tt0079572","movie","Mojado Power","Mojado Power",0,1981,"\N",108,"Comedy"
"tt0079680","movie","Osobo vazhnoye zadaniye","Osobo vazhnoye zadaniye",0,1981,"\N",138,"Drama,War"
"tt0079706","movie","Paydirt","Paydirt",0,1981,"\N",95,"Crime,Thriller"
"tt0079712","movie","Perro callejero II","Perro callejero II",0,1981,"\N",96,"Action,Drama"
"tt0079762","movie","¡Pum!","¡Pum!",0,1981,"\N",101,"Comedy,Drama"
"tt0079811","movie","Rivals","Rivals",0,1981,"\N",110,"Drama"
"tt0079896","movie","The Brave Archer III","She diao ying xiong chuan san ji",0,1981,"\N",92,"Action,Drama"
"tt0079959","movie","Strong Medicine","Strong Medicine",0,1981,"\N",84,"Drama"
"tt0080086","movie","Only Their Clothes Are Old","Velhos São os Trapos",0,1981,"\N",77,"Drama,Family"
"tt0080108","movie","Vringsveedeler Triptychon","Vringsveedeler Triptychon",0,1981,"\N",155,"Documentary"
"tt0080164","movie","Your Ticket Is No Longer Valid","Your Ticket Is No Longer Valid",0,1981,"\N",92,"Drama"
"tt0080311","movie","...Maybe This Time","...Maybe This Time",0,1981,"\N",96,"Drama"
"tt0080323","movie","Abang","Abang",0,1981,"\N",105,"Comedy,Drama,Family"
"tt0080328","movie","Ach du lieber Harry","Ach du lieber Harry",0,1981,"\N",85,"Comedy"
"tt0080341","movie","In Search of Famine","Akaler Sandhane",0,1981,"\N",115,"Drama"
"tt0080355","movie","Allons z'enfants","Allons z'enfants",0,1981,"\N",118,"Drama,War"
"tt0080362","movie","The Other Hell","L'altro inferno",0,1981,"\N",88,"Horror,Thriller"
"tt0080363","movie","Madame Olga's Pupils","Las alumnas de madame Olga",0,1981,"\N",83,"Drama"
"tt0080366","movie","Carlota: Amor es... veneno","Carlota: Amor es... veneno",0,1981,"\N",88,"Comedy"
"tt0080373","movie","Light Years Away","Les années lumière",0,1981,"\N",107,"Drama"
"tt0080376","movie","Barsaat Ki Ek Raat","Barsaat Ki Ek Raat",0,1981,"\N",142,"Romance,Thriller"
"tt0080399","movie","Las aventuras de Enrique y Ana","Las aventuras de Enrique y Ana",0,1981,"\N",91,"Adventure,Family,Musical"
"tt0080411","movie","Ballagás","Ballagás",0,1981,"\N",96,"Drama"
"tt0080435","movie","Bhavni Bhavai","Bhavni Bhavai",0,1981,"\N",135,"Comedy,Drama"
"tt0080440","movie","The Black Cat","Gatto nero",0,1981,"\N",92,"Horror"
"tt0080441","movie","Black Jack","Asalto al casino",0,1981,"\N",104,"Action,Crime"
"tt0080478","movie","Buitres sobre la ciudad","Buitres sobre la ciudad",0,1981,"\N",90,"Action,Crime"
"tt0080481","movie","Burning Rubber","Burning Rubber",0,1981,"\N",85,"Action"
"tt0080494","movie","Mercenaries' Trap","Capcana mercenarilor",0,1981,"\N",111,"Adventure,Drama,War"
"tt0080495","movie","La capilla ardiente","La capilla ardiente",0,1981,"\N",90,"Drama,Fantasy,Horror"
"tt0080498","movie","Cariñosamente infiel","Cariñosamente infiel",0,1981,"\N",100,"Comedy"
"tt0080501","movie","Car Crash","Car Crash",0,1981,"\N",95,"Action"
"tt0080509","movie","Celles qu'on n'a pas eues...","Celles qu'on n'a pas eues...",0,1981,"\N",105,"Comedy"
"tt0080514","movie","Chakra","Chakra",0,1981,"\N",140,"Action"
