"tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres"
"tt0016970","movie","La hija del mestre","La hija del mestre",0,1928,"\N",84,"Drama"
"tt0017621","movie","A Daughter of Destiny","Alraune",0,1928,"\N",108,"Drama,Fantasy,Horror"
"tt0017773","movie","Confetti","Confetti",0,1928,"\N",72,"Drama,Romance"
"tt0017810","movie","Devushka s dalyokoy reki","Devushka s dalyokoy reki",0,1928,"\N",77,"Drama"
"tt0017844","movie","Seeds of Freedom","Yego prevoskhoditelstvo",0,1928,"\N",60,"Drama"
"tt0018135","movie","The Man in Hobbles","The Man in Hobbles",0,1928,"\N",60,"Adventure,Comedy,Romance"
"tt0018187","movie","Le mystère de la tour Eiffel","Le mystère de la tour Eiffel",0,1928,"\N",129,"Drama"
"tt0018387","movie","The Shepherd of the Hills","The Shepherd of the Hills",0,1928,"\N",90,"Drama"
"tt0018389","movie","A Ship Comes In","A Ship Comes In",0,1928,"\N",70,"Drama"
"tt0018392","movie","Shooting Stars","Shooting Stars",0,1928,"\N",80,"Drama,Romance"
"tt0018431","movie","A South Sea Bubble","A South Sea Bubble",0,1928,"\N",100,"Comedy"
"tt0018494","movie","Toni","Toni",0,1928,"\N",72,"Thriller"
"tt0018522","movie","Ukhaby","Ukhaby",0,1928,"\N",76,"Drama"
"tt0018523","movie","The Horse Ate the Hat","Un chapeau de paille d'Italie",0,1928,"\N",108,"Comedy"
"tt0018592","movie","The Woman from Moscow","The Woman from Moscow",0,1928,"\N",77,"Drama,Romance"
"tt0018607","movie","Yellow Pass","Zemlya v plenu",0,1928,"\N",80,"Drama"
"tt0018611","movie","13 Washington Square","13 Washington Square",0,1928,"\N",60,"Comedy,Crime,Romance"
"tt0018612","movie","A.-B. gifta bort baron Olson","A.-B. gifta bort baron Olson",0,1928,"\N",70,"Drama"
"tt0018613","movie","Abie's Irish Rose","Abie's Irish Rose",0,1928,"\N",129,"Comedy,Drama"
"tt0018615","movie","The Devious Path","Abwege",0,1928,"\N",107,"Drama,Romance"
"tt0018616","movie","Across the Atlantic","Across the Atlantic",0,1928,"\N",61,"Drama,Romance"
"tt0018618","movie","Across to Singapore","Across to Singapore",0,1928,"\N",85,"Drama,Romance"
"tt0018619","movie","The Actress","The Actress",0,1928,"\N",70,"Comedy,Drama"
"tt0018620","movie","Honeymoon Abroad","Adam's Apple",0,1928,"\N",85,"Comedy"
"tt0018621","movie","The Adorable Cheat","The Adorable Cheat",0,1928,"\N",59,"Comedy,Drama,Romance"
"tt0018622","movie","Adoration","Adoration",0,1928,"\N",73,"Drama,History,Romance"
"tt0018631","movie","Afterwards","Afterwards",0,1928,"\N",76,"Drama,Romance"
"tt0018633","movie","The Air Circus","The Air Circus",0,1928,"\N",118,"Drama"
"tt0018634","movie","Air Mail Pilot","Air Mail Pilot",0,1928,"\N",60,"Action,Adventure,Romance"
"tt0018636","movie","The Albany Night Boat","The Albany Night Boat",0,1928,"\N",64,"Drama"
"tt0018637","movie","Alex the Great","Alex the Great",0,1928,"\N",70,"Comedy"
"tt0018638","movie","Alias Jimmy Valentine","Alias Jimmy Valentine",0,1928,"\N",88,"Crime,Drama,Romance"
"tt0018642","movie","The Old Fritz","Der alte Fritz - 1. Friede",0,1928,"\N",167,"Biography,Drama,History"
"tt0018646","movie","Annapolis","Annapolis",0,1928,"\N",88,"Comedy,Drama"
"tt0018647","movie","Anybody Here Seen Kelly?","Anybody Here Seen Kelly?",0,1928,"\N",80,"Comedy"
"tt0018648","movie","The Apache Raider","The Apache Raider",0,1928,"\N",59,"Western"
"tt0018662","movie","Avalanche","Avalanche",0,1928,"\N",60,"Action,Drama,Romance"
"tt0018663","movie","The Avenging Rider","The Avenging Rider",0,1928,"\N",60,"Western"
"tt0018666","movie","The Awakening","The Awakening",0,1928,"\N",90,"Drama,Romance"
"tt0018667","movie","The Baby Cyclone","The Baby Cyclone",0,1928,"\N",70,"Comedy"
"tt0018668","movie","Baby Mine","Baby Mine",0,1928,"\N",60,"Comedy"
"tt0018669","movie","Bachelor's Paradise","Bachelor's Paradise",0,1928,"\N",70,"Drama"
"tt0018671","movie","Balaclava","Balaclava",0,1928,"\N",72,"Drama,War"
"tt0018673","movie","Bare Knees","Bare Knees",0,1928,"\N",61,"Comedy"
"tt0018674","movie","The Barker","The Barker",0,1928,"\N",80,"Drama,Romance"
"tt0018678","movie","The Battle of the Sexes","The Battle of the Sexes",0,1928,"\N",88,"Comedy"
"tt0018680","movie","Beau Broadway","Beau Broadway",0,1928,"\N",70,"Drama,Romance"
"tt0018681","movie","Beau Sabreur","Beau Sabreur",0,1928,"\N",70,"Adventure,Romance"
"tt0018682","movie","Beautiful But Dumb","Beautiful But Dumb",0,1928,"\N",70,"Comedy,Romance"
"tt0018684","movie","Beggars of Life","Beggars of Life",0,1928,"\N",100,"Adventure,Drama"
"tt0018686","movie","The White Eagle","Belyy oryol",0,1928,"\N",67,"Drama,History"
"tt0018688","movie","Schneeschuhbanditen","Schneeschuhbanditen",0,1928,"\N",98,"Comedy,Crime"
"tt0018691","movie","Beware of Bachelors","Beware of Bachelors",0,1928,"\N",64,"Comedy,Romance"
"tt0018692","movie","Beware of Blondes","Beware of Blondes",0,1928,"\N",59,"Action,Adventure,Comedy"
"tt0018693","movie","Beware of Married Men","Beware of Married Men",0,1928,"\N",60,"Comedy,Romance"
"tt0018694","movie","Beyond London Lights","Beyond London Lights",0,1928,"\N",60,"Drama"
"tt0018695","movie","Beyond the Sierras","Beyond the Sierras",0,1928,"\N",63,"Action,Drama,Western"
"tt0018697","movie","The Big City","The Big City",0,1928,"\N",70,"Crime,Drama"
"tt0018698","movie","The Big Hop","The Big Hop",0,1928,"\N",65,"Action,Adventure,Romance"
"tt0018699","movie","The Big Killing","The Big Killing",0,1928,"\N",60,"Comedy"
"tt0018701","movie","A Bit of Heaven","A Bit of Heaven",0,1928,"\N",70,"Drama"
"tt0018703","movie","The Black Ace","The Black Ace",0,1928,"\N",60,"Western"
"tt0018704","movie","Black Butterflies","Black Butterflies",0,1928,"\N",70,"Drama"
"tt0018706","movie","The Black Pearl","The Black Pearl",0,1928,"\N",58,"Mystery"
"tt0018708","movie","Blindfold","Blindfold",0,1928,"\N",65,"Drama"
"tt0018709","movie","Blockade","Blockade",0,1928,"\N",70,"Adventure"
"tt0018710","movie","A Blonde for a Night","A Blonde for a Night",0,1928,"\N",60,"Comedy"
"tt0018711","movie","The Blue Danube","The Blue Danube",0,1928,"\N",70,"Drama,Romance"
"tt0018718","movie","The Branded Sombrero","The Branded Sombrero",0,1928,"\N",58,"Action,Adventure,Romance"
"tt0018722","movie","Bringing Up Father","Bringing Up Father",0,1928,"\N",70,"Comedy"
"tt0018725","movie","The Broken Mask","The Broken Mask",0,1928,"\N",60,"Drama"
"tt0018726","movie","The Bronc Stomper","The Bronc Stomper",0,1928,"\N",60,"Western"
"tt0018727","movie","Brotherly Love","Brotherly Love",0,1928,"\N",67,"Comedy,Drama"
"tt0018729","movie","Buck Privates","Buck Privates",0,1928,"\N",70,"Comedy"
"tt0018732","movie","Burning Bridges","Burning Bridges",0,1928,"\N",60,"Western"
"tt0018733","movie","Burning Daylight","Burning Daylight",0,1928,"\N",72,"Action,Adventure,Drama"
"tt0018734","movie","Burning Up Broadway","Burning Up Broadway",0,1928,"\N",60,"Drama"
"tt0018735","movie","The Bushranger","The Bushranger",0,1928,"\N",60,"Drama"
"tt0018736","movie","The Butter and Egg Man","The Butter and Egg Man",0,1928,"\N",70,"Comedy"
"tt0018738","movie","Cafe X","Cafe X",0,1928,"\N",100,"Crime,Drama"
"tt0018742","movie","The Cameraman","The Cameraman",0,1928,"\N",76,"Comedy,Drama,Family"
