"tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres"
"tt0008933","movie","Die Brüder Karamasoff","Die Brüder Karamasoff",0,1920,"\N",70,"Drama"
"tt0009771","movie","The Merry Widow","A víg özvegy",0,1920,"\N",70,"Musical"
"tt0010022","movie","The Corsican Brothers","The Corsican Brothers",0,1920,"\N",60,"Action,Drama,Romance"
"tt0010026","movie","The Courage of Marge O'Doone","The Courage of Marge O'Doone",0,1920,"\N",70,"Drama"
"tt0010048","movie","A Dark Lantern","A Dark Lantern",0,1920,"\N",60,"Drama,Romance"
"tt0010058","movie","The Deadlier Sex","The Deadlier Sex",0,1920,"\N",60,"Comedy,Drama"
"tt0010323","movie","The Cabinet of Dr. Caligari","Das Cabinet des Dr. Caligari",0,1920,"\N",76,"Fantasy,Horror,Mystery"
"tt0010349","movie","Die Legende von der heiligen Simplicia","Die Legende von der heiligen Simplicia",0,1920,"\N",101,"Drama"
"tt0010502","movie","Nachtgestalten","Nachtgestalten",0,1920,"\N",106,"Horror"
"tt0010942","movie","813","813",0,1920,"\N",60,"Mystery"
"tt0010953","movie","Power","Algol - Tragödie der Macht",0,1920,"\N",99,"Fantasy,Sci-Fi"
"tt0010954","movie","Alias Jimmy Valentine","Alias Jimmy Valentine",0,1920,"\N",60,"Crime,Drama"
"tt0010962","movie","Deception","Anna Boleyn",0,1920,"\N",100,"Biography,Drama,Romance"
"tt0010963","movie","Anna the Adventuress","Anna the Adventuress",0,1920,"\N",70,"Crime"
"tt0010967","movie","Arme Violetta","Arme Violetta",0,1920,"\N",100,"Drama,Romance"
"tt0010980","movie","Baron Olson","Baron Olson",0,1920,"\N",59,"Comedy"
"tt0010981","movie","The Barton Mystery","The Barton Mystery",0,1920,"\N",72,"Crime,Mystery"
"tt0010985","movie","Behold My Wife","Behold My Wife",0,1920,"\N",70,"Drama"
"tt0010987","movie","Below the Surface","Below the Surface",0,1920,"\N",60,"Drama"
"tt0010992","movie","Big Happiness","Big Happiness",0,1920,"\N",70,"Drama"
