"tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres"
"tt0015532","movie","The Adventures of Prince Achmed","Die Abenteuer des Prinzen Achmed",0,1926,"\N",80,"Adventure,Animation,Family"
"tt0015641","movie","Boy","Boy",0,1926,"\N",72,"Drama"
"tt0015801","movie","The Living Dead Man","Feu Mathias Pascal",0,1926,"\N",170,"Comedy,Drama,Romance"
"tt0015859","movie","Gigantes y cabezudos","Gigantes y cabezudos",0,1926,"\N",72,"Comedy"
"tt0015861","movie","The Bride of Glomdal","Glomdalsbruden",0,1926,"\N",115,"Drama,Romance"
"tt0015883","movie","Mother of Mine","Gribiche",0,1926,"\N",113,"Drama"
"tt0015896","movie","Das Haus der Lüge","Das Haus der Lüge",0,1926,"\N",101,"Drama"
"tt0015930","movie","The House Without a Key","The House Without a Key",0,1926,"\N",210,"Action,Adventure,Crime"
"tt0016213","movie","Perils of the Rail","Perils of the Rail",0,1926,"\N",61,"Action"
"tt0016284","movie","The Return of Peter Grimm","The Return of Peter Grimm",0,1926,"\N",70,"Fantasy"
"tt0016493","movie","The Imaginary Voyage","Le voyage imaginaire",0,1926,"\N",80,"Comedy,Drama,Fantasy"
"tt0016569","movie","Adventures of a Ten Mark Note","Die Abenteuer eines Zehnmarkscheines",0,1926,"\N",60,"Drama"
"tt0016570","movie","Abrek Zaur","Abrek Zaur",0,1926,"\N",85,"Action,Adventure,Drama"
"tt0016572","movie","The Ace of Cads","The Ace of Cads",0,1926,"\N",86,"Drama,Romance"
"tt0016575","movie","Across the Pacific","Across the Pacific",0,1926,"\N",78,"Adventure,Romance,War"
"tt0016597","movie","Almost a Lady","Almost a Lady",0,1926,"\N",60,"Comedy,Romance"
"tt0016598","movie","Aloma of the South Seas","Aloma of the South Seas",0,1926,"\N",90,"Comedy,Drama"
"tt0016601","movie","The Amateur Gentleman","The Amateur Gentleman",0,1926,"\N",80,"Drama,Romance"
"tt0016603","movie","The American Venus","The American Venus",0,1926,"\N",80,"Comedy"
"tt0016604","movie","The Beautiful Blue Danube","An der schönen blauen Donau",0,1926,"\N",58,"Drama,Romance"
"tt0016607","movie","April Fool","April Fool",0,1926,"\N",63,"Comedy"
"tt0016610","movie","Arizona Sweepstakes","Arizona Sweepstakes",0,1926,"\N",60,"Western"
"tt0016615","movie","Atta Boy","Atta Boy",0,1926,"\N",63,"Action,Comedy,Crime"
"tt0016616","movie","The Auction Block","The Auction Block",0,1926,"\N",70,"Comedy"
"tt0016617","movie","Bachelor Brides","Bachelor Brides",0,1926,"\N",72,"Comedy,Mystery"
"tt0016621","movie","Baldevins bryllup","Baldevins bryllup",0,1926,"\N",126,"Comedy,Drama"
"tt0016622","movie","The Ball of Fortune","The Ball of Fortune",0,1926,"\N",87,"Drama,Sport"
"tt0016627","movie","Bardelys the Magnificent","Bardelys the Magnificent",0,1926,"\N",90,"Drama,Romance"
"tt0016628","movie","The Barrier","The Barrier",0,1926,"\N",70,"Adventure"
"tt0016629","movie","The Bat","The Bat",0,1926,"\N",86,"Mystery,Thriller"
"tt0016630","movie","Battling Butler","Battling Butler",0,1926,"\N",77,"Action,Comedy,Romance"
"tt0016633","movie","Beatrice Cenci","Beatrice Cenci",0,1926,"\N",102,"Drama"
"tt0016634","movie","Beau Geste","Beau Geste",0,1926,"\N",101,"Action,Adventure,Drama"
"tt0016635","movie","The Beautiful Cheat","The Beautiful Cheat",0,1926,"\N",70,"Comedy"
"tt0016638","movie","Behind the Front","Behind the Front",0,1926,"\N",61,"Comedy"
"tt0016640","movie","The Bells","The Bells",0,1926,"\N",68,"Crime,Drama,Horror"
"tt0016642","movie","Bertha, the Sewing Machine Girl","Bertha, the Sewing Machine Girl",0,1926,"\N",60,"Adventure,Drama,Romance"
"tt0016643","movie","The Better 'Ole","The Better 'Ole",0,1926,"\N",95,"Comedy,Drama,War"
"tt0016645","movie","The Better Way","The Better Way",0,1926,"\N",58,"Comedy,Romance"
"tt0016646","movie","Beverly of Graustark","Beverly of Graustark",0,1926,"\N",70,"Comedy,Romance"
"tt0016652","movie","Bigger Than Barnum's","Bigger Than Barnum's",0,1926,"\N",60,"Drama"
"tt0016654","movie","The Black Pirate","The Black Pirate",0,1926,"\N",88,"Action,Adventure"
"tt0016655","movie","The Blackbird","The Blackbird",0,1926,"\N",86,"Crime,Drama,Romance"
"tt0016656","movie","Blarney","Blarney",0,1926,"\N",66,"Comedy"
"tt0016657","movie","Blarney","Blarney",0,1926,"\N",60,"Comedy"
"tt0016658","movie","The Blind Goddess","The Blind Goddess",0,1926,"\N",80,"Crime,Drama,Mystery"
"tt0016660","movie","The Block Signal","The Block Signal",0,1926,"\N",59,"Action,Western"
"tt0016661","movie","The Blonde Saint","The Blonde Saint",0,1926,"\N",70,"Drama,Romance"
"tt0016664","movie","The Blue Eagle","The Blue Eagle",0,1926,"\N",58,"Action,Drama"
"tt0016669","movie","La Bohème","La Bohème",0,1926,"\N",95,"Drama,Romance"
"tt0016672","movie","The Boob","The Boob",0,1926,"\N",64,"Comedy,Romance"
"tt0016676","movie","Born to the West","Born to the West",0,1926,"\N",66,"Action,Adventure,Romance"
"tt0016677","movie","The Boy Friend","The Boy Friend",0,1926,"\N",65,"Comedy,Romance"
"tt0016678","movie","Bred in Old Kentucky","Bred in Old Kentucky",0,1926,"\N",60,"Action,Crime,Drama"
"tt0016679","movie","Breed of the Sea","Breed of the Sea",0,1926,"\N",73,"Action,Adventure,Drama"
"tt0016680","movie","Bride of the Storm","Bride of the Storm",0,1926,"\N",70,"Drama"
"tt0016682","movie","The Broadway Boob","The Broadway Boob",0,1926,"\N",60,"Comedy"
"tt0016683","movie","The Broadway Gallant","The Broadway Gallant",0,1926,"\N",60,"Action,Drama"
"tt0016684","movie","Broken Hearts","Broken Hearts",0,1926,"\N",80,"Drama"
"tt0016685","movie","Broken Hearts of Hollywood","Broken Hearts of Hollywood",0,1926,"\N",80,"Drama,Romance"
"tt0016689","movie","The Brown Derby","The Brown Derby",0,1926,"\N",70,"Comedy"
"tt0016690","movie","Brown of Harvard","Brown of Harvard",0,1926,"\N",85,"Action,Drama,Romance"
"tt0016691","movie","The Bridal Party in Hardanger","Brudeferden i Hardanger",0,1926,"\N",104,"Drama,Romance"
"tt0016693","movie","The Buckaroo Kid","The Buckaroo Kid",0,1926,"\N",64,"Western"
"tt0016696","movie","The Bay of Death","Bukhta smerti",0,1926,"\N",84,"Drama"
"tt0016699","movie","Butterflies in the Rain","Butterflies in the Rain",0,1926,"\N",80,"Comedy,Romance"
"tt0016704","movie","A Calúnia","A Calúnia",0,1926,"\N",85,"Drama,Romance"
"tt0016705","movie","The Campus Flirt","The Campus Flirt",0,1926,"\N",70,"Comedy,Romance"
"tt0016706","movie","The Canadian","The Canadian",0,1926,"\N",80,"Drama,Romance"
"tt0016709","movie","Carmen","Carmen",0,1926,"\N",110,"Drama"
"tt0016710","movie","Carmiña, flor de Galicia","Carmiña, flor de Galicia",0,1926,"\N",90,"Comedy"
"tt0016715","movie","The Cat's Pajamas","The Cat's Pajamas",0,1926,"\N",60,"Comedy"
"tt0016716","movie","The Caveman","The Caveman",0,1926,"\N",70,"Comedy"
"tt0016724","movie","Chip of the Flying U","Chip of the Flying U",0,1926,"\N",70,"Comedy,Western"
"tt0016727","movie","Christine of the Big Tops","Christine of the Big Tops",0,1926,"\N",65,"Drama,Romance"
"tt0016729","movie","The City","The City",0,1926,"\N",60,"Drama,Romance"
"tt0016730","movie","The Clinging Vine","The Clinging Vine",0,1926,"\N",71,"Comedy"
"tt0016732","movie","The Cohens and Kellys","The Cohens and Kellys",0,1926,"\N",80,"Comedy"
"tt0016733","movie","The College Boob","The College Boob",0,1926,"\N",60,"Comedy,Drama"
"tt0016734","movie","College Days","College Days",0,1926,"\N",80,"Comedy,Romance"
"tt0016736","movie","The Combat","The Combat",0,1926,"\N",70,"Western"
"tt0016743","movie","Corporal Kate","Corporal Kate",0,1926,"\N",80,"Comedy,Drama,Romance"
"tt0016744","movie","The Country Beyond","The Country Beyond",0,1926,"\N",60,"Drama"
"tt0016746","movie","The Cowboy and the Countess","The Cowboy and the Countess",0,1926,"\N",60,"Western"
"tt0016751","movie","The Cruise of the Jasper B","The Cruise of the Jasper B",0,1926,"\N",60,"Comedy,Romance"
"tt0016757","movie","Czerwony blazen","Czerwony blazen",0,1926,"\N",84,"Comedy,Crime"
"tt0016758","movie","Dame Chance","Dame Chance",0,1926,"\N",70,"Drama,Romance"
"tt0016759","movie","Dance Madness","Dance Madness",0,1926,"\N",70,"Comedy,Romance"
"tt0016760","movie","The Dancer of Paris","The Dancer of Paris",0,1926,"\N",70,"Drama"
"tt0016761","movie","Dancing Days","Dancing Days",0,1926,"\N",65,"Drama,Romance"
