"tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres"
"tt0011454","movie","Lord Chilcott","Chlen parlamenta",0,1923,"\N",65,"Drama"
"tt0012879","movie","Adam and Eva","Adam and Eva",0,1923,"\N",80,"Comedy"
"tt0013051","movie","Dark Secrets","Dark Secrets",0,1923,"\N",60,"Drama"
"tt0013347","movie","Lyda Ssanin","Lyda Ssanin",0,1923,"\N",93,"Drama"
"tt0013386","movie","Merry-Go-Round","Merry-Go-Round",0,1923,"\N",110,"Drama"
"tt0013518","movie","Nora","Nora",0,1923,"\N",99,"Drama"
"tt0013579","movie","Warning Shadows","Schatten - Eine nächtliche Halluzination",0,1923,"\N",90,"Drama,Fantasy,Horror"
"tt0013624","movie","The Song of Love","The Song of Love",0,1923,"\N",96,"Drama"
"tt0013676","movie","Tiefland","Tiefland",0,1923,"\N",67,"Drama"
"tt0013724","movie","Unseeing Eyes","Unseeing Eyes",0,1923,"\N",90,"Adventure,Drama"
"tt0013814","movie","The Abysmal Brute","The Abysmal Brute",0,1923,"\N",80,"Action,Drama,Romance"
"tt0013815","movie","The Acquittal","The Acquittal",0,1923,"\N",70,"Adventure,Crime,Mystery"
"tt0013817","movie","Adam's Rib","Adam's Rib",0,1923,"\N",102,"Drama"
"tt0013822","movie","Alice Adams","Alice Adams",0,1923,"\N",73,"Drama"
"tt0013824","movie","All the Brothers Were Valiant","All the Brothers Were Valiant",0,1923,"\N",101,"Adventure,Drama,Romance"
"tt0013825","movie","All for Money","Alles für Geld",0,1923,"\N",83,"Drama"
"tt0013830","movie","This Ancient Law","Das alte Gesetz",0,1923,"\N",128,"Drama"
"tt0013832","movie","Andersson, Pettersson och Lundström","Andersson, Pettersson och Lundström",0,1923,"\N",80,"Drama"
"tt0013833","movie","Anderssonskans Kalle på nya upptåg","Anderssonskans Kalle på nya upptåg",0,1923,"\N",64,"Comedy,Drama,Family"
"tt0013834","movie","Anna Christie","Anna Christie",0,1923,"\N",96,"Drama"
"tt0013835","movie","Anna-Clara och hennes bröder","Anna-Clara och hennes bröder",0,1923,"\N",65,"Drama"
"tt0013837","movie","April Showers","April Showers",0,1923,"\N",60,"Comedy"
"tt0013838","movie","Are You a Failure?","Are You a Failure?",0,1923,"\N",60,"Drama"
"tt0013840","movie","As a Man Lives","As a Man Lives",0,1923,"\N",60,"Crime,Drama,Romance"
"tt0013841","movie","Ashes of Vengeance","Ashes of Vengeance",0,1923,"\N",111,"Drama"
"tt0013846","movie","The Red Inn","L'auberge rouge",0,1923,"\N",80,"Drama"
"tt0013855","movie","Backbone","Backbone",0,1923,"\N",70,"Drama,Romance"
"tt0013856","movie","The Bad Man","The Bad Man",0,1923,"\N",70,"Western"
"tt0013860","movie","The Barefoot Boy","The Barefoot Boy",0,1923,"\N",58,"Drama,Romance"
"tt0013863","movie","Bavu","Bavu",0,1923,"\N",80,"Drama"
"tt0013864","movie","Beasts of Paradise","Beasts of Paradise",0,1923,"\N",300,"Action,Adventure,Mystery"
"tt0013867","movie","Bella Donna","Bella Donna",0,1923,"\N",60,"Drama,Romance"
"tt0013870","movie","Big Brother","Big Brother",0,1923,"\N",70,"Crime,Drama"
"tt0013871","movie","Big Dan","Big Dan",0,1923,"\N",60,"Drama,Romance"
"tt0013874","movie","Blinky","Blinky",0,1923,"\N",60,"Comedy,Western"
"tt0013877","movie","Bluebeard's 8th Wife","Bluebeard's 8th Wife",0,1923,"\N",60,"Comedy,Romance"
"tt0013884","movie","Boy of Mine","Boy of Mine",0,1923,"\N",70,"Drama,Family"
"tt0013886","movie","Brass","Brass",0,1923,"\N",60,"Drama,Romance"
"tt0013887","movie","The Brass Bottle","The Brass Bottle",0,1923,"\N",60,"Comedy"
"tt0013891","movie","Bright Lights of Broadway","Bright Lights of Broadway",0,1923,"\N",70,"Drama"
"tt0013892","movie","The Bright Shawl","The Bright Shawl",0,1923,"\N",80,"Adventure,Drama"
"tt0013895","movie","Broadway Gold","Broadway Gold",0,1923,"\N",70,"Drama"
"tt0013896","movie","Broken Hearts of Broadway","Broken Hearts of Broadway",0,1923,"\N",81,"Drama"
"tt0013898","movie","The Broken Wing","The Broken Wing",0,1923,"\N",60,"Comedy"
"tt0013906","movie","The Call of the Canyon","The Call of the Canyon",0,1923,"\N",70,"Western"
"tt0013909","movie","Cameo Kirby","Cameo Kirby",0,1923,"\N",70,"Drama"
