"tconst","titleType","primaryTitle","originalTitle","isAdult","startYear","endYear","runtimeMinutes","genres"
"tt0020050","movie","Just for a Song","Just for a Song",0,1930,"\N",94,"Musical"
"tt0020056","movie","The Kibitzer","The Kibitzer",0,1930,"\N",77,"Comedy"
"tt0020124","movie","Ludwig der Zweite, König von Bayern","Ludwig der Zweite, König von Bayern",0,1930,"\N",117,"Biography,Drama,History"
"tt0020163","movie","People on Sunday","Menschen am Sonntag",0,1930,"\N",73,"Comedy,Drama,Romance"
"tt0020169","movie","Midnight Daddies","Midnight Daddies",0,1930,"\N",60,"Comedy,Music,Romance"
"tt0020177","movie","El misterio de la Puerta del Sol","El misterio de la Puerta del Sol",0,1930,"\N",71,"Drama"
"tt0020293","movie","Prividenie, kotoroe ne vozvrashchaetsya","Prividenie, kotoroe ne vozvrashchaetsya",0,1930,"\N",67,"Drama"
"tt0020336","movie","Chasing Rainbows","Chasing Rainbows",0,1930,"\N",96,"Comedy,Drama,Musical"
"tt0020405","movie","The Silent Enemy","The Silent Enemy",0,1930,"\N",84,"Drama"
"tt0020427","movie","Takový je zivot","Takový je zivot",0,1930,"\N",71,"Drama"
"tt0020594","movie","With Byrd at the South Pole","With Byrd at the South Pole",0,1930,"\N",82,"Adventure,Documentary"
"tt0020620","movie","Abraham Lincoln","Abraham Lincoln",0,1930,"\N",96,"Biography,Drama,History"
"tt0020621","movie","Abschied","Abschied",0,1930,"\N",73,"Comedy,Drama"
"tt0020622","movie","After Many Years","After Many Years",0,1930,"\N",70,"Crime,Drama"
"tt0020623","movie","Ai wa chikara da","Ai wa chikara da",0,1930,"\N",66,"Drama"
"tt0020626","movie","Alf's Button","Alf's Button",0,1930,"\N",96,"Comedy,Fantasy"
"tt0020628","movie","Alias French Gertie","Alias French Gertie",0,1930,"\N",66,"Crime"
"tt0020629","movie","All Quiet on the Western Front","All Quiet on the Western Front",0,1930,"\N",152,"Drama,War"
"tt0020634","movie","Along Came Youth","Along Came Youth",0,1930,"\N",74,"Comedy,Romance"
"tt0020635","movie","Alraune","Alraune",0,1930,"\N",103,"Sci-Fi"
"tt0020636","movie","Old Song","Das alte Lied",0,1930,"\N",90,"Drama,Romance"
"tt0020637","movie","El amor solfeando","El amor solfeando",0,1930,"\N",85,"Comedy"
"tt0020638","movie","Der Andere","Der Andere",0,1930,"\N",104,"Crime,Drama"
"tt0020640","movie","Animal Crackers","Animal Crackers",0,1930,"\N",97,"Comedy,Musical"
"tt0020641","movie","Anna Christie","Anna Christie",0,1930,"\N",89,"Drama,Romance"
"tt0020642","movie","Anna Christie","Anna Christie",0,1930,"\N",85,"Drama"
"tt0020644","movie","Anybody's War","Anybody's War",0,1930,"\N",90,"Comedy"
"tt0020645","movie","Anybody's Woman","Anybody's Woman",0,1930,"\N",80,"Drama"
"tt0020646","movie","The Apache Kid's Escape","The Apache Kid's Escape",0,1930,"\N",61,"Action,Adventure,Western"
"tt0020648","movie","Are You There?","Are You There?",0,1930,"\N",60,"Action,Comedy,Music"
"tt0020649","movie","The Arizona Kid","The Arizona Kid",0,1930,"\N",88,"Mystery,Romance,Western"
"tt0020650","movie","Around the Corner","Around the Corner",0,1930,"\N",68,"Comedy,Drama,Romance"
"tt0020656","movie","Au bonheur des dames","Au bonheur des dames",0,1930,"\N",85,"Drama,Romance"
"tt0020661","movie","Back Pay","Back Pay",0,1930,"\N",63,"Drama,Romance"
"tt0020662","movie","The Bad Man","The Bad Man",0,1930,"\N",77,"Western"
"tt0020663","movie","The Bad One","The Bad One",0,1930,"\N",70,"Romance,Thriller"
"tt0020665","movie","Bar-L Ranch","Bar-L Ranch",0,1930,"\N",60,"Western"
"tt0020668","movie","The Bat Whispers","The Bat Whispers",0,1930,"\N",83,"Comedy,Crime,Drama"
"tt0020670","movie","Be Yourself!","Be Yourself!",0,1930,"\N",65,"Comedy,Musical"
"tt0020672","movie","Beau Bandit","Beau Bandit",0,1930,"\N",69,"Action,Adventure,Romance"
"tt0020676","movie","Bed and Breakfast","Bed and Breakfast",0,1930,"\N",68,"Comedy"
"tt0020677","movie","Behind the Make-Up","Behind the Make-Up",0,1930,"\N",70,"Drama"
"tt0020679","movie","The Benson Murder Case","The Benson Murder Case",0,1930,"\N",65,"Crime,Mystery,Thriller"
"tt0020680","movie","Beyond the Cities","Beyond the Cities",0,1930,"\N",70,"Adventure,Drama"
"tt0020681","movie","Beyond the Law","Beyond the Law",0,1930,"\N",60,"Western"
"tt0020683","movie","Big Boy","Big Boy",0,1930,"\N",68,"Comedy,Musical"
"tt0020684","movie","The Big Fight","The Big Fight",0,1930,"\N",65,"Action,Drama,Romance"
"tt0020686","movie","The Big House","The Big House",0,1930,"\N",87,"Crime,Drama,Thriller"
"tt0020688","movie","Big Money","Big Money",0,1930,"\N",80,"Drama"
"tt0020689","movie","The Big Party","The Big Party",0,1930,"\N",70,"Comedy,Musical,Romance"
"tt0020690","movie","The Big Pond","The Big Pond",0,1930,"\N",72,"Comedy,Music,Romance"
"tt0020691","movie","The Big Trail","The Big Trail",0,1930,"\N",125,"Adventure,Romance,Western"
"tt0020693","movie","Billy the Kid","Billy the Kid",0,1930,"\N",98,"Action,Biography,Drama"
"tt0020694","movie","The Perfect Alibi","Birds of Prey",0,1930,"\N",98,"Mystery"
"tt0020697","movie","The Blue Angel","Der blaue Engel",0,1930,"\N",104,"Drama,Music"
"tt0020700","movie","The Border Legion","The Border Legion",0,1930,"\N",68,"Western"
"tt0020701","movie","Borderline","Borderline",0,1930,"\N",63,"Drama"
"tt0020702","movie","Born Reckless","Born Reckless",0,1930,"\N",82,"Crime,Drama,War"
"tt0020703","movie","Borrowed Wives","Borrowed Wives",0,1930,"\N",62,"Comedy"
"tt0020704","movie","The Boudoir Diplomat","The Boudoir Diplomat",0,1930,"\N",68,"Comedy,Romance"
"tt0020707","movie","Fire in the Opera House","Brand in der Oper",0,1930,"\N",104,"Drama"
"tt0020709","movie","Breed of the West","Breed of the West",0,1930,"\N",63,"Western"
"tt0020712","movie","Bride of the Regiment","Bride of the Regiment",0,1930,"\N",79,"Musical,Romance"
"tt0020713","movie","Bright Lights","Bright Lights",0,1930,"\N",69,"Drama,Musical,Romance"
"tt0020716","movie","Brothers","Brothers",0,1930,"\N",63,"Crime,Drama,Romance"
"tt0020718","movie","Burning Up","Burning Up",0,1930,"\N",60,"Action,Crime,Romance"
"tt0020719","movie","Ein Burschenlied aus Heidelberg","Ein Burschenlied aus Heidelberg",0,1930,"\N",79,"Musical,Romance"
"tt0020722","movie","Call of the Circus","Call of the Circus",0,1930,"\N",60,"Drama,Romance"
"tt0020724","movie","Call of the Flesh","Call of the Flesh",0,1930,"\N",100,"Musical,Romance"
"tt0020725","movie","Call of the Sea","Call of the Sea",0,1930,"\N",65,"Adventure"
